fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
1.0763537448744034,-0.48951022938748656,-1.1707586051321652,0.4238773322591323,-4.169874680845236,3.3171159463968865,4.6493521925788555,-0.004178064779209675,1.1675500174959534,-0.8700438098827353,0.30046862860872664,5
1.106810997947169,-0.6054216303786359,-0.6488173552755454,0.7469710865912288,-5.1451293717095545,3.5042074801502703,5.212636267401432,-0.0022223315590049354,1.1879432742422047,-0.25180379969003147,0.30053524056373637,5
1.0229403217377635,-0.44182320455384505,-1.396739045108287,0.3607363954146266,-4.425148879974195,3.4131626334067833,4.5299508912030975,-0.005851710537386656,1.251988557322557,-0.944132538549324,0.30050915933661926,5
1.116874590029906,-0.44853407939697615,-0.7583763040191726,0.3607363954146266,-3.7172405076329738,2.5878136069911397,3.672028849024334,-0.0026312328608975436,1.1616410499702459,0.35442731937891747,0.3004616962189121,5
1.1488526889373136,-0.4351450047066677,-0.9538615548340825,0.6719637506159499,-2.653557705153349,5.3351167396910295,5.661416184557775,-0.001409018795339959,1.131525304898928,-0.13691753706626333,0.30046862860872664,5
1.1488526889373136,-0.4351450047066677,-0.9345930121076967,0.677255225636921,-2.7309642390448072,5.3007170591189805,5.687790413044744,-0.001409018795339959,1.1345806976127548,-0.07544061907958254,0.30046862860872664,5
1.138025071256413,-0.9977345581347589,-0.37688895985922527,0.4238773322591323,-4.325636298143404,4.652577301174309,5.224975604756787,-0.003144476277132129,1.1734220220858145,-0.33647042510965364,0.30053524056373637,7
1.126312339563695,-0.5175392955818673,-0.7748426425941046,0.3943310756030219,-1.2675019456114467,3.4131626334067833,4.465856508885794,-0.003247408158716981,1.1160975475691373,0.21715126165074702,0.3004752425469039,5
1.1033057394382397,-0.4757130628801043,-1.1707586051321652,0.6998098240793698,-4.529674208512686,2.0462058555695966,3.672028849024334,-0.0026312328608975436,1.1965493515186643,-1.0243397252666173,0.3004544262881422,4
1.12008690912958,-0.9152689671934484,-0.440291336696538,0.4238773322591323,-1.3900128336542759,3.5042074801502703,4.465856508885794,-0.003144476277132129,1.0940643550745501,0.07389972529835674,0.30046862860872664,6
1.1488526889373136,-1.1359628202989887,-0.4796434090021161,0.4238773322591323,-4.878029713673519,4.341847711859965,4.550629496080961,-0.003247408158716981,1.1994005852690903,-0.90636753994386,0.30048155585398556,6
1.1102391276659467,-0.784714756778025,-0.7260928062151493,0.5302327008590711,-4.677609155485988,3.9703120416954425,4.758716135452585,-0.0018149289004329337,1.2356984696383295,-0.5462459269925056,0.3004988531347503,5
1.12008690912958,-0.7163730861005666,-0.8970709899924508,0.3607363954146266,-3.9170443938254724,2.7338442204510893,3.962830574792126,-0.0034535558906639797,1.1345806976127548,-0.0991956517141203,0.3004875851783796,5
1.138025071256413,-0.6206743305145522,-1.1002238014399641,0.5302327008590711,-4.602358176741486,2.5878136069911397,4.686834814386835,-0.003247408158716981,1.1345806976127548,-0.90636753994386,0.30048155585398556,5
1.0845188444527742,-0.7672489513130214,-1.0347831720844836,0.5457626607716374,-4.56570460859973,3.827880953472772,4.0566517968692235,-0.003247408158716981,1.2107196095378925,-0.5964582034990862,0.3004988531347503,6
1.05873704611802,-0.784714756778025,-0.9935083879249215,0.2776890781121163,-4.755583807891884,2.8678817649140904,3.3986537989491326,-0.004594168644090584,1.1850569467943128,-0.8014051888967111,0.3004752425469039,5
1.1102391276659467,-0.7500433575281344,-0.8430858996770362,0.4238773322591323,-4.755583807891884,1.5355393617556354,2.5498528544014416,-0.0038669899352763324,1.1675500174959534,-0.7074303779700485,0.3004875851783796,5
1.12008690912958,-0.7163730861005666,-0.8970709899924508,0.3607363954146266,-3.9170443938254724,2.7338442204510893,3.962830574792126,-0.0034535558906639797,1.1345806976127548,-0.0991956517141203,0.3004875851783796,5
1.0922983345327004,-0.32008400589317093,-1.396739045108287,0.45004948963880015,-4.755583807891884,3.2154299707320066,3.8961823365147916,-0.002836247413626753,1.221903599910552,-0.8350811532867486,0.30048155585398556,5
1.116874590029906,-0.4022297066219254,-1.396739045108287,0.4733815894610523,-4.677609155485988,2.4271861006363595,2.9770662008575504,-0.00366008289147927,1.1965493515186643,-0.7074303779700485,0.30050411996137666,6
1.0763537448744034,-0.3637269753361047,-1.1956209678967304,0.5457626607716374,-4.425148879974195,3.5042074801502703,4.938185857262311,-0.004281947256954669,1.1879432742422047,-0.8700438098827353,0.3005186028854662,5
1.0845188444527742,-0.35112162942642866,-1.396739045108287,0.5599431672128746,-3.9435669954946544,3.900480720407202,3.962830574792126,-0.0034535558906639797,1.2191200881491915,-0.7689468332455428,0.3005389849818905,6
1.132286445744003,-0.3892782370399016,-1.0778974966380637,0.5302327008590711,-4.639653304279618,3.3171159463968865,5.342472868696282,-0.0034535558906639797,1.1345806976127548,-0.5223156399825324,0.30050411996137666,5
1.0845188444527742,-0.4552780589166189,-1.0778974966380637,0.7955712350433263,-5.052549028457006,4.878423078861441,4.953348705080284,-0.0007022493481154013,1.2163282851300699,-0.944132538549324,0.30048155585398556,6
0.998928893000521,-0.9152689671934484,-0.8256481237458638,0.4238773322591323,-3.997733229169704,3.107332929850939,4.327249595038389,-0.00438592532861118,1.1965493515186643,-0.8350811532867486,0.30046862860872664,5
1.116874590029906,-0.4022297066219254,-1.396739045108287,0.733940694600003,-4.529674208512686,1.8128590579108834,3.1130449603770742,-0.001409018795339959,1.2022431766749657,-0.8350811532867486,0.3004933460847227,6
1.116874590029906,-0.4620555820505589,-1.0347831720844836,0.5457626607716374,-4.529674208512686,1.1910080450342728,2.9029013223726134,-0.002528866703549489,1.207902637992735,-0.6782566729630116,0.3005460318816117,6
1.126312339563695,-0.8024515364741831,-0.7748426425941046,0.49430184004651073,-5.394185624185746,3.107332929850939,3.71228078237524,-0.003247408158716981,1.1527072810813492,-0.37368948241105976,0.3004988531347503,7
1.0285012166946148,0.12525174940345168,-1.1466079923922337,0.3222299618665111,-2.704725218017786,2.248370806372942,3.1757373914351645,-0.006168273396525609,1.2302048696670556,-1.1114469820213917,0.30050411996137666,4
1.0997205389217362,-0.6836304015485366,-0.6488173552755454,0.7429482795132687,-5.007633234309055,2.991877426266915,5.012314859698534,-0.0022223315590049354,1.1821617124608936,-0.20604502927438448,0.30053524056373637,5
1.0997205389217362,-0.6836304015485366,-0.6488173552755454,0.7429482795132687,-5.007633234309055,2.991877426266915,5.012314859698534,-0.0022223315590049354,1.1821617124608936,-0.20604502927438448,0.30053524056373637,5
1.1462228751785766,-0.44853407939697615,-0.7421291215594328,0.5959105524532615,-4.4594129758978704,3.5042074801502703,4.225777197336155,-0.002426594497856026,1.1616410499702459,-0.9834253919998638,0.3004752425469039,4
1.106810997947169,-0.6206743305145522,-0.9156685969871574,0.5729387000692074,-1.4340387606098521,2.4271861006363595,2.8238857955437004,-0.003247408158716981,1.1467038677483268,-0.1114815562541831,0.30053524056373637,6
1.126312339563695,-0.38284699539427614,-0.8787842698041527,0.5131574298373228,-5.241590739450854,2.5878136069911397,3.3986537989491326,-0.003247408158716981,1.1734220220858145,0.16575579743652066,0.3005272709848509,5
1.0804863852450175,-0.3700717115163099,-1.3332998261224906,0.4238773322591323,-6.420787166077443,1.8128590579108834,2.5498528544014416,-0.0038669899352763324,1.2246788688259493,-0.944132538549324,0.3004875851783796,5
0.9564973370931573,-0.5754567171886672,-1.0139300639277766,0.49430184004651073,-6.123024732610782,2.4271861006363595,4.6493521925788555,-0.006804030723027551,1.3343807554167715,-0.8014051888967111,0.30059808782503117,4
1.113592807485972,-0.06631413435664663,-0.5476714578872236,0.5131574298373228,-3.7172405076329738,3.900480720407202,5.353674089526581,-0.003041638923256108,1.1586725611944515,-0.37368948241105976,0.30046862860872664,5
1.1435427182967135,-0.97648754343489,-0.42739959039846387,0.3607363954146266,-3.7410828707486545,2.991877426266915,3.962830574792126,-0.003144476277132129,1.1586725611944515,-0.737641838535247,0.3004875851783796,5
1.0633131765120414,-0.7672489513130214,-0.8607937605171951,0.3607363954146266,-5.394185624185746,1.8128590579108834,2.648337659850319,-0.004281947256954669,1.1850569467943128,-0.8014051888967111,0.30046862860872664,5
1.0229403217377635,-0.9352767974205757,-0.6338978330081254,0.2776890781121163,-5.007633234309055,2.991877426266915,5.136096683517904,-0.004698434083403203,1.1792575168847441,-0.737641838535247,0.30046862860872664,5
1.1462228751785766,-0.38284699539427614,-0.8084687682670965,0.3943310756030219,-5.007633234309055,1.5355393617556354,3.3986537989491326,-0.0029388960008110408,1.1284599456330173,-0.35482067109556426,0.30046862860872664,5
1.0721168827093517,-0.5754567171886672,-1.2751811281937226,0.5131574298373228,-5.241590739450854,2.4271861006363595,2.9029013223726134,-0.0044899990917598095,1.2022431766749657,-0.5964582034990862,0.30048155585398556,6
1.0721168827093517,-0.6054216303786359,-1.2751811281937226,0.49430184004651073,-5.291363956377013,2.0462058555695966,2.8238857955437004,-0.004594168644090584,1.1994005852690903,-0.5709476110484075,0.30048155585398556,6
1.140810659106175,-0.8024515364741831,-0.6488173552755454,0.6155640020389852,-4.716245709957241,4.397240638148143,5.408317677925308,-0.003041638923256108,1.1436877103413625,-0.8014051888967111,0.30048155585398556,5
1.1102391276659467,-0.5903509859336077,-1.0139300639277766,0.5959105524532615,-3.814494658678096,4.5544388941948295,4.79322682696157,-0.004594168644090584,1.1345806976127548,-0.5964582034990862,0.3005230288346945,6
1.113592807485972,-0.4351450047066677,-1.2751811281937226,0.6719637506159499,-4.602358176741486,4.1025209431404,4.199101074993638,-0.0022223315590049354,1.1850569467943128,-0.90636753994386,0.3004875851783796,5
1.1790654150548692,-0.7330878906752502,-0.36451311345315796,0.6473782698408722,-5.192857928057126,1.5355393617556354,2.442472718446121,-0.0029388960008110408,1.0940643550745501,-0.5964582034990862,0.3004933460847227,5
1.106810997947169,-0.42188495596506914,-1.0778974966380637,0.7233821985398664,-3.78970300298133,5.265735818741549,5.3082955859126795,-0.0017133116845574293,1.1616410499702459,-0.3012431923311868,0.30048155585398556,5
1.116874590029906,-0.4757130628801043,-0.9538615548340825,0.5302327008590711,-4.920401366151483,3.5042074801502703,4.4212901103246365,-0.002528866703549489,1.2107196095378925,-0.7074303779700485,0.30051398323393314,5
1.0997205389217362,-0.784714756778025,-0.7260928062151493,0.5457626607716374,-5.007633234309055,2.5878136069911397,4.225777197336155,-0.0038669899352763324,1.2050771772354025,-0.8700438098827353,0.30048155585398556,6
1.1462228751785766,-0.7672489513130214,-0.5901084188863427,0.5131574298373228,-4.795645198484614,3.67334053598956,4.3751284295805215,-0.0020184432805573412,1.2135281420156954,-0.5709476110484075,0.30046862860872664,5
1.113592807485972,-0.3448603648584941,-0.4664103586800063,0.4238773322591323,-3.6937010377141086,3.7522629704980988,5.331177152921582,-0.003247408158716981,1.1467038677483268,-0.4130723169693972,0.3004752425469039,5
1.106810997947169,-0.5754567171886672,-0.9935083879249215,0.45004948963880015,-4.56570460859973,2.991877426266915,3.8961823365147916,-0.003247408158716981,1.1965493515186643,-0.6228176745418017,0.3004875851783796,7
1.0884549508563586,-0.28969576137193814,-1.247750571866073,0.4733815894610523,-4.716245709957241,3.107332929850939,4.4212901103246365,-0.0034535558906639797,1.1994005852690903,-0.7689468332455428,0.30050411996137666,5
1.0960524401640006,-0.3017754442759572,-1.247750571866073,0.709117617791783,-4.529674208512686,1.5355393617556354,2.5498528544014416,-0.0038669899352763324,1.2050771772354025,-1.617990077411446,0.30054934855451587,5
1.0960524401640006,-0.3017754442759572,-1.247750571866073,0.709117617791783,-4.529674208512686,1.5355393617556354,2.5498528544014416,-0.0038669899352763324,1.2050771772354025,-1.617990077411446,0.30054934855451587,5
1.106810997947169,-0.5754567171886672,-1.1002238014399641,0.3222299618665111,-4.795645198484614,2.8678817649140904,4.026142901608641,-0.003247408158716981,1.207902637992735,-0.737641838535247,0.3004933460847227,5
1.0721168827093517,-0.3262384037555647,-1.1956209678967304,0.3607363954146266,-4.920401366151483,2.0462058555695966,2.9029013223726134,-0.0038669899352763324,1.2135281420156954,-0.737641838535247,0.30054257965271636,5
1.1588975351752948,-0.9152689671934484,-0.36451311345315796,0.4733815894610523,-5.007633234309055,4.225976998118775,4.6493521925788555,-0.003144476277132129,1.1675500174959534,-0.26785350024145155,0.30054257965271636,5
1.1232320867729202,-0.3262384037555647,-1.247750571866073,0.45004948963880015,-5.007633234309055,2.4271861006363595,3.1757373914351645,-0.0038669899352763324,1.1850569467943128,-0.05271615379226258,0.30053524056373637,6
1.113592807485972,-0.42188495596506914,-1.1707586051321652,0.45004948963880015,-4.920401366151483,3.3171159463968865,3.587410736666227,-0.003350434664396373,1.1792575168847441,-0.8700438098827353,0.3004875851783796,6
1.113592807485972,-0.3700717115163099,-0.8607937605171951,0.49430184004651073,-4.4594129758978704,3.5042074801502703,5.136096683517904,-0.0038669899352763324,1.1792575168847441,-1.1114469820213917,0.3004875851783796,5
1.113592807485972,-0.3448603648584941,-0.8787842698041527,0.45004948963880015,-4.602358176741486,3.5907833713932775,5.109571432339077,-0.003970586215678148,1.1763443052119478,-1.1114469820213917,0.3004875851783796,5
1.132286445744003,-0.3637269753361047,-0.8084687682670965,0.49430184004651073,-4.602358176741486,2.8678817649140904,4.144017031476844,-0.002426594497856026,1.1763443052119478,-0.90636753994386,0.30046862860872664,4
1.168246359555281,-0.9152689671934484,-0.4019380603818016,0.5599431672128746,-4.261883848412033,4.2847970196773435,4.953348705080284,-0.0016117876582537577,1.1675500174959534,-0.2209144370579494,0.3004933460847227,5
1.1462228751785766,-0.7500433575281344,-0.28045922476137647,0.5131574298373228,-4.293510287152211,2.5878136069911397,4.11555639170461,-0.001409018795339959,1.241160041202238,-0.5223156399825324,0.30053524056373637,5
1.1462228751785766,-0.7500433575281344,-0.28045922476137647,0.5131574298373228,-4.293510287152211,2.5878136069911397,4.11555639170461,-0.001409018795339959,1.241160041202238,-0.5223156399825324,0.30053524056373637,5
1.0804863852450175,-0.23073036386114706,-1.396739045108287,0.5457626607716374,-3.9704603331527193,3.2154299707320066,3.71228078237524,-0.0034535558906639797,1.2356984696383295,-0.8350811532867486,0.30054257965271636,6
1.0763537448744034,-0.2717598278114757,-1.0778974966380637,0.4733815894610523,-4.529674208512686,2.991877426266915,4.907326214129169,-0.004281947256954669,1.1965493515186643,-0.944132538549324,0.3005186028854662,5
1.132286445744003,-0.42849905916397146,-0.9156685969871574,0.3222299618665111,-4.755583807891884,4.225976998118775,5.408317677925308,-0.002836247413626753,1.131525304898928,0.10677405786319069,0.3004616962189121,4
1.0540380834865817,-0.6836304015485366,-0.9156685969871574,0.3607363954146266,-5.241590739450854,1.1910080450342728,2.9029013223726134,-0.004281947256954669,1.2050771772354025,-0.8014051888967111,0.30046862860872664,5
1.116874590029906,-0.7163730861005666,-0.2116661514152678,0.45004948963880015,-0.9200325408627575,3.900480720407202,4.686834814386835,-0.0026312328608975436,1.1222990696014306,0.21715126165074702,0.30048155585398556,5
1.1033057394382397,-0.6054216303786359,-0.49299621171184693,0.4733815894610523,-4.529674208512686,3.827880953472772,4.79322682696157,-0.003041638923256108,1.1908207486710227,-0.7689468332455428,0.3004616962189121,5
1.0997205389217362,-0.3700717115163099,-0.8084687682670965,0.4238773322591323,-1.1344547613785518,3.4131626334067833,4.3514118197701706,-0.003144476277132129,1.131525304898928,0.12231992348309331,0.30048155585398556,5
1.05873704611802,-0.955675958364519,-0.4796434090021161,0.4238773322591323,-5.241590739450854,3.5907833713932775,4.570983495179062,-0.004178064779209675,1.2135281420156954,-0.2843276689316583,0.3005272709848509,6
1.0845188444527742,-0.5317794891256973,-1.0139300639277766,0.5131574298373228,-4.920401366151483,3.67334053598956,4.0566517968692235,-0.003970586215678148,1.2050771772354025,-0.7074303779700485,0.3005186028854662,5
1.140810659106175,-0.6206743305145522,-0.7748426425941046,0.45004948963880015,-3.814494658678096,3.7522629704980988,5.579066046502617,-0.002836247413626753,1.0583633882372268,0.47831508504636056,0.30050915933661926,6
1.113592807485972,-0.6206743305145522,-0.8084687682670965,0.45004948963880015,-5.614126985018912,2.5878136069911397,3.7512786589514446,-0.0034535558906639797,1.1994005852690903,-0.5709476110484075,0.3004933460847227,5
1.1588975351752948,-0.784714756778025,-0.5338060071443034,0.49430184004651073,-3.89088399158285,4.604125106757788,5.471083363359703,-0.0022223315590049354,1.125384555509485,0.17925639208142666,0.3004875851783796,5
1.0884549508563586,-0.4351450047066677,-1.1707586051321652,0.4238773322591323,-4.920401366151483,2.4271861006363595,3.4486057948346733,-0.0022223315590049354,1.2246788688259493,-0.90636753994386,0.3004544262881422,5
1.12008690912958,-0.5754567171886672,-0.8084687682670965,0.45004948963880015,-4.795645198484614,4.962040899033199,5.616285855942968,-0.00366008289147927,1.1527072810813492,-0.8700438098827353,0.3004875851783796,5
1.140810659106175,-0.6206743305145522,-0.7748426425941046,0.45004948963880015,-3.814494658678096,3.7522629704980988,5.579066046502617,-0.002836247413626753,1.0583633882372268,0.47831508504636056,0.30050915933661926,6
1.140810659106175,-0.6206743305145522,-0.7583763040191726,0.4733815894610523,-3.814494658678096,3.67334053598956,5.550462841147932,-0.002836247413626753,1.0583633882372268,0.48576612688425086,0.30050411996137666,5
1.113592807485972,-0.6206743305145522,-0.8084687682670965,0.45004948963880015,-5.614126985018912,2.5878136069911397,3.7512786589514446,-0.0034535558906639797,1.1994005852690903,-0.5709476110484075,0.3004933460847227,5
0.985731426446409,0.01988119727447084,-1.2751811281937226,0.2776890781121163,-6.8458070122741175,4.920667927892235,4.983161075584242,-0.006379801973108971,1.2966613514855754,-1.1114469820213917,0.30053524056373637,4
0.9641942073669719,-0.4620555820505589,-0.9734931204770394,0.5302327008590711,-5.8557808311727735,3.5042074801502703,5.261322796487906,-0.007016732495771841,1.321976024366657,-0.6782566729630116,0.3005950529474316,6
1.0804863852450175,-0.24233903218152922,-1.396739045108287,0.6155640020389852,-4.02539480418059,2.4271861006363595,3.3986537989491326,-0.0035567719341215733,1.2163282851300699,-0.8014051888967111,0.30054257965271636,5
1.0884549508563586,-0.6054216303786359,-0.8256481237458638,0.4733815894610523,-5.192857928057126,1.1910080450342728,3.3465960280346145,-0.0037634888595552006,1.1586725611944515,-0.5964582034990862,0.30046862860872664,5
1.1102391276659467,-0.1031730271319414,-1.2212598868959297,0.5599431672128746,-4.795645198484614,1.8128590579108834,2.442472718446121,-0.003350434664396373,1.1994005852690903,-0.8014051888967111,0.30050411996137666,5
1.126312339563695,-0.5389579114596884,-0.9538615548340825,0.45004948963880015,-4.755583807891884,3.107332929850939,3.8961823365147916,-0.002836247413626753,1.1734220220858145,-0.7074303779700485,0.3004544262881422,6
1.132286445744003,-0.44853407939697615,-0.7421291215594328,0.49430184004651073,-4.602358176741486,2.8678817649140904,4.327249595038389,-0.002836247413626753,1.2022431766749657,-0.6500686573709049,0.3005230288346945,6
1.116874590029906,-0.6054216303786359,-0.7421291215594328,0.45004948963880015,-4.963593490140253,2.4271861006363595,3.3465960280346145,-0.004178064779209675,1.1763443052119478,-0.8014051888967111,0.3005313386435199,6
1.126312339563695,-0.5389579114596884,-0.9538615548340825,0.45004948963880015,-4.755583807891884,3.107332929850939,3.8961823365147916,-0.002836247413626753,1.1734220220858145,-0.7074303779700485,0.3004544262881422,6
1.126312339563695,-0.4964623987731277,-0.8787842698041527,0.49430184004651073,-4.878029713673519,2.991877426266915,4.6493521925788555,-0.003350434664396373,1.1704906116407396,-0.9834253919998638,0.30046862860872664,5
1.0960524401640006,-0.6206743305145522,-0.8430858996770362,0.5131574298373228,-5.192857928057126,1.8128590579108834,3.9299458669499194,-0.004074277797904886,1.1821617124608936,-1.1114469820213917,0.30048155585398556,5
1.126312339563695,-0.4964623987731277,-0.8787842698041527,0.49430184004651073,-4.878029713673519,2.991877426266915,4.6493521925788555,-0.003350434664396373,1.1704906116407396,-0.9834253919998638,0.30046862860872664,5
1.116874590029906,-0.7500433575281344,-0.23428792938448303,0.3943310756030219,-0.9108886451635296,3.5907833713932775,4.723269998590328,-0.002733693065640643,1.1067178863359404,0.23475786964461282,0.3004752425469039,5
1.0540380834865817,-0.42188495596506914,-0.7260928062151493,0.3943310756030219,-4.4594129758978704,3.3171159463968865,4.630198392808662,-0.003144476277132129,1.2191200881491915,-0.26785350024145155,0.3004752425469039,5
1.1232320867729202,-0.8956330731192279,-0.41461603293765414,0.5599431672128746,-4.358275332740036,3.5907833713932775,4.907326214129169,-0.002426594497856026,1.1936894234623454,-0.25180379969003147,0.3004933460847227,6
1.126312339563695,-0.23073036386114706,-0.42739959039846387,0.4733815894610523,-3.536888592219402,4.746033070889208,5.73063994592894,-0.003144476277132129,1.1467038677483268,-0.45481114518148225,0.3004752425469039,5
1.116874590029906,-0.5175392955818673,-0.9345930121076967,0.4238773322591323,-3.9704603331527193,2.991877426266915,4.251908404086146,-0.00366008289147927,1.140661837546672,-0.07544061907958254,0.3004875851783796,5
1.1351842575062006,-0.4351450047066677,-1.1466079923922337,0.5131574298373228,-4.602358176741486,2.8678817649140904,5.28501563690273,-0.00366008289147927,1.1284599456330173,-0.5223156399825324,0.30050411996137666,5
1.1351842575062006,-0.4620555820505589,-1.1231128212401635,0.5131574298373228,-4.56570460859973,3.2154299707320066,5.31978529056432,-0.00366008289147927,1.1284599456330173,-0.5223156399825324,0.30050411996137666,5
1.1769732215971722,-0.9352767974205757,-0.5338060071443034,0.5302327008590711,-4.755583807891884,3.900480720407202,4.225777197336155,-0.0012066215547061002,1.1792575168847441,-0.4991215118317286,0.3004988531347503,6
1.116874590029906,-0.5175392955818673,-0.9345930121076967,0.4238773322591323,-3.9704603331527193,2.991877426266915,4.251908404086146,-0.00366008289147927,1.140661837546672,-0.07544061907958254,0.3004875851783796,5
1.1612969029009443,-0.7672489513130214,-0.7260928062151493,0.5131574298373228,-4.391441357512591,3.107332929850939,4.591023181960772,-0.0034535558906639797,1.1035704264335051,-0.5964582034990862,0.30053524056373637,6
1.132286445744003,-0.5461759800060603,-0.7748426425941046,0.45004948963880015,-4.878029713673519,2.8678817649140904,4.0566517968692235,-0.0022223315590049354,1.1994005852690903,-0.6500686573709049,0.30051398323393314,6
1.116874590029906,-0.5175392955818673,-1.0778974966380637,0.4733815894610523,-4.677609155485988,2.248370806372942,3.6304371372701567,-0.003041638923256108,1.1936894234623454,-1.0243397252666173,0.30048155585398556,6
1.1462228751785766,-0.5317794891256973,-1.2751811281937226,0.5131574298373228,-3.602446264541505,3.2154299707320066,4.465856508885794,-0.0038669899352763324,1.1467038677483268,-0.6782566729630116,0.30054934855451587,6
1.0884549508563586,-0.3448603648584941,-1.1707586051321652,0.4238773322591323,-4.169874680845236,3.900480720407202,5.040839254604233,-0.004178064779209675,1.1850569467943128,-0.8700438098827353,0.30046862860872664,6
1.0997205389217362,0.06858171825644571,-1.1466079923922337,0.3943310756030219,-2.6286049893566537,2.7338442204510893,5.040839254604233,-0.0038669899352763324,1.1734220220858145,-0.7689468332455428,0.3004544262881422,5
1.1462228751785766,-0.5317794891256973,-1.2751811281937226,0.5131574298373228,-3.602446264541505,3.2154299707320066,4.465856508885794,-0.0038669899352763324,1.1467038677483268,-0.6782566729630116,0.30054934855451587,6
1.0997205389217362,-0.33862627959393354,-1.396739045108287,0.5599431672128746,-4.963593490140253,1.1910080450342728,2.739319623916685,-0.0020184432805573412,1.227445942886414,-0.944132538549324,0.30046862860872664,5
1.1232320867729202,-0.32008400589317093,-1.396739045108287,0.5729387000692074,-4.755583807891884,2.8678817649140904,3.8614903556290616,-0.002426594497856026,1.2135281420156954,-0.90636753994386,0.3004875851783796,5
1.116874590029906,-0.6054216303786359,-0.9734931204770394,0.3607363954146266,-4.677609155485988,3.827880953472772,5.212636267401432,-0.004074277797904886,1.1994005852690903,-1.1114469820213917,0.3004875851783796,5
1.1514336550840556,-0.4351450047066677,-1.2751811281937226,0.45004948963880015,-3.085507095595463,4.225976998118775,5.0548740269727555,-0.0016117876582537577,1.131525304898928,-0.4336343466229954,0.30048155585398556,5
1.129329784733784,0.3020661013372737,-1.396739045108287,0.3943310756030219,-4.716245709957241,1.1910080450342728,2.648337659850319,-0.00366008289147927,1.2384332359422725,-1.0669769295890497,0.30054934855451587,5
1.126312339563695,0.3020661013372737,-1.396739045108287,0.4238773322591323,-4.677609155485988,1.1910080450342728,2.648337659850319,-0.00366008289147927,1.241160041202238,-1.1114469820213917,0.30054934855451587,5
1.1232320867729202,-0.4757130628801043,-0.9935083879249215,0.4238773322591323,-5.447316176858928,1.1910080450342728,2.9770662008575504,-0.0038669899352763324,1.207902637992735,-0.08718502619486848,0.30053524056373637,7
1.0492109293904874,-0.8024515364741831,-1.0139300639277766,0.4238773322591323,-5.098370662533457,2.0462058555695966,3.1757373914351645,-0.004594168644090584,1.207902637992735,-0.7689468332455428,0.30048155585398556,5
1.1232320867729202,-0.27771434550352825,-0.37688895985922527,0.4733815894610523,-3.6248366123700575,4.397240638148143,5.560064698663189,-0.003247408158716981,1.1556946579160274,-0.5223156399825324,0.30048155585398556,5
1.0229403217377635,-0.6054216303786359,-1.1466079923922337,0.5302327008590711,-6.500704390316594,3.5042074801502703,5.1749169890948785,-0.006485712561260443,1.2653504338132473,-0.5964582034990862,0.30059659563289537,5
1.0229403217377635,-0.6054216303786359,-1.1466079923922337,0.5302327008590711,-6.500704390316594,3.5042074801502703,5.1749169890948785,-0.006485712561260443,1.2653504338132473,-0.5964582034990862,0.30059659563289537,5
